SUMMARY,DTSTART,DTEND,CALENDAR,DURATION
INF1721 - AA,2024-11-13 09:00:00,2024-11-13 11:00:00,PUC,2
INF1022 - ALS,2024-11-13 11:00:00,2024-11-13 13:00:00,PUC,2
INF1036 - Prob Comp,2024-11-14 09:00:00,2024-11-14 11:00:00,PUC,2
INF1350 - Prog Sis Reat,2024-11-14 13:00:00,2024-11-14 15:00:00,PUC,2
INF1721 - AA,2024-11-18 09:00:00,2024-11-18 11:00:00,PUC,2
INF1022 - ALS,2024-11-18 11:00:00,2024-11-18 13:00:00,PUC,2
INF1036 - Prob Comp,2024-11-19 09:00:00,2024-11-19 11:00:00,PUC,2
INF1350 - Prog Sis Reat,2024-11-19 13:00:00,2024-11-19 15:00:00,PUC,2
INF1721 - AA,2024-11-20 09:00:00,2024-11-20 11:00:00,PUC,2
INF1022 - ALS,2024-11-20 11:00:00,2024-11-20 13:00:00,PUC,2
INF1036 - Prob Comp,2024-11-21 09:00:00,2024-11-21 11:00:00,PUC,2
INF1350 - Prog Sis Reat,2024-11-21 13:00:00,2024-11-21 15:00:00,PUC,2
INF1022 - ALS,2024-11-25 11:00:00,2024-11-25 13:00:00,PUC,2
INF1036 - Prob Comp,2024-11-26 09:00:00,2024-11-26 11:00:00,PUC,2
INF1350 - Prog Sis Reat,2024-11-26 13:00:00,2024-11-26 15:00:00,PUC,2
INF1022 - ALS,2024-11-27 11:00:00,2024-11-27 13:00:00,PUC,2
INF1036 - Prob Comp,2024-11-28 09:00:00,2024-11-28 11:00:00,PUC,2
INF1350 - Prog Sis Reat,2024-11-28 13:00:00,2024-11-28 15:00:00,PUC,2
INF1350 - Prog Sis Reat,2024-12-03 13:00:00,2024-12-03 15:00:00,PUC,2
INF1350 - Prog Sis Reat,2024-12-05 13:00:00,2024-12-05 15:00:00,PUC,2
Matrícula PUC,2025-01-21 08:00:00,2025-01-21 10:00:00,PUC,2
Conversa TCC Felipe Gameleira,2025-02-25 10:30:00,2025-02-25 11:00:00,PUC,0.5
MAT4162 - Cálculo II,2025-03-10 13:00:00,2025-03-10 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-03-10 15:00:00,2025-03-10 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-03-11 11:00:00,2025-03-11 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-03-11 13:00:00,2025-03-11 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-03-11 15:00:00,2025-03-11 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-03-12 13:00:00,2025-03-12 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-03-12 15:00:00,2025-03-12 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-03-13 11:00:00,2025-03-13 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-03-13 13:00:00,2025-03-13 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-03-13 15:00:00,2025-03-13 17:00:00,PUC,2
Conversa TCC Felipe Gameleira,2025-03-14 11:00:00,2025-03-14 11:30:00,PUC,0.5
INF1314 - Startup IA,2025-03-14 13:00:00,2025-03-14 15:00:00,PUC,2
MAT4162 - Cálculo II,2025-03-17 13:00:00,2025-03-17 15:00:00,PUC,2
MAT4162 - Cálculo II,2025-03-17 13:00:00,2025-03-17 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-03-17 15:00:00,2025-03-17 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-03-18 11:00:00,2025-03-18 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-03-18 13:00:00,2025-03-18 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-03-18 15:00:00,2025-03-18 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-03-19 13:00:00,2025-03-19 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-03-19 15:00:00,2025-03-19 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-03-20 11:00:00,2025-03-20 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-03-20 13:00:00,2025-03-20 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-03-20 15:00:00,2025-03-20 17:00:00,PUC,2
INF1314 - Startup IA,2025-03-21 13:00:00,2025-03-21 15:00:00,PUC,2
Reunião TCC,2025-03-24 11:30:00,2025-03-24 12:00:00,PUC,0.5
Reunião TCC,2025-03-24 12:30:00,2025-03-24 13:00:00,PUC,0.5
MAT4162 - Cálculo II,2025-03-24 13:00:00,2025-03-24 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-03-24 15:00:00,2025-03-24 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-03-25 11:00:00,2025-03-25 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-03-25 13:00:00,2025-03-25 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-03-25 15:00:00,2025-03-25 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-03-26 13:00:00,2025-03-26 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-03-26 15:00:00,2025-03-26 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-03-27 11:00:00,2025-03-27 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-03-27 13:00:00,2025-03-27 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-03-27 15:00:00,2025-03-27 17:00:00,PUC,2
INF1314 - Startup IA,2025-03-28 13:00:00,2025-03-28 15:00:00,PUC,2
Reunião TCC,2025-03-31 11:30:00,2025-03-31 12:00:00,PUC,0.5
MAT4162 - Cálculo II,2025-03-31 13:00:00,2025-03-31 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-03-31 15:00:00,2025-03-31 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-04-01 11:00:00,2025-04-01 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-04-01 13:00:00,2025-04-01 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-04-01 15:00:00,2025-04-01 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-04-02 13:00:00,2025-04-02 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-04-02 15:00:00,2025-04-02 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-04-03 11:00:00,2025-04-03 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-04-03 13:00:00,2025-04-03 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-04-03 15:00:00,2025-04-03 17:00:00,PUC,2
Teste Cálculo II,2025-04-03 17:00:00,2025-04-03 19:00:00,PUC,2
INF1314 - Startup IA,2025-04-04 13:00:00,2025-04-04 15:00:00,PUC,2
Reunião TCC,2025-04-07 11:30:00,2025-04-07 12:00:00,PUC,0.5
Reunião TCC,2025-04-07 11:30:00,2025-04-07 12:00:00,PUC,0.5
MAT4162 - Cálculo II,2025-04-07 13:00:00,2025-04-07 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-04-07 15:00:00,2025-04-07 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-04-08 11:00:00,2025-04-08 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-04-08 13:00:00,2025-04-08 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-04-08 15:00:00,2025-04-08 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-04-09 13:00:00,2025-04-09 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-04-09 15:00:00,2025-04-09 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-04-10 11:00:00,2025-04-10 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-04-10 13:00:00,2025-04-10 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-04-10 15:00:00,2025-04-10 17:00:00,PUC,2
INF1314 - Startup IA,2025-04-11 13:00:00,2025-04-11 15:00:00,PUC,2
Reunião TCC,2025-04-14 11:30:00,2025-04-14 12:00:00,PUC,0.5
MAT4162 - Cálculo II,2025-04-14 13:00:00,2025-04-14 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-04-14 15:00:00,2025-04-14 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-04-15 11:00:00,2025-04-15 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-04-15 13:00:00,2025-04-15 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-04-15 15:00:00,2025-04-15 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-04-16 13:00:00,2025-04-16 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-04-16 15:00:00,2025-04-16 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-04-17 11:00:00,2025-04-17 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-04-17 13:00:00,2025-04-17 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-04-17 15:00:00,2025-04-17 17:00:00,PUC,2
INF1314 - Startup IA,2025-04-18 13:00:00,2025-04-18 15:00:00,PUC,2
Reunião TCC,2025-04-21 11:30:00,2025-04-21 12:00:00,PUC,0.5
MAT4162 - Cálculo II,2025-04-21 13:00:00,2025-04-21 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-04-21 15:00:00,2025-04-21 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-04-22 11:00:00,2025-04-22 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-04-22 13:00:00,2025-04-22 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-04-22 15:00:00,2025-04-22 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-04-23 13:00:00,2025-04-23 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-04-23 15:00:00,2025-04-23 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-04-24 11:00:00,2025-04-24 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-04-24 13:00:00,2025-04-24 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-04-24 15:00:00,2025-04-24 17:00:00,PUC,2
INF1314 - Startup IA,2025-04-25 13:00:00,2025-04-25 15:00:00,PUC,2
Reunião TCC,2025-04-28 11:30:00,2025-04-28 12:00:00,PUC,0.5
MAT4162 - Cálculo II,2025-04-28 13:00:00,2025-04-28 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-04-28 15:00:00,2025-04-28 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-04-29 11:00:00,2025-04-29 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-04-29 13:00:00,2025-04-29 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-04-29 15:00:00,2025-04-29 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-04-30 13:00:00,2025-04-30 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-04-30 15:00:00,2025-04-30 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-05-01 11:00:00,2025-05-01 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-05-01 13:00:00,2025-05-01 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-05-01 15:00:00,2025-05-01 17:00:00,PUC,2
INF1314 - Startup IA,2025-05-02 13:00:00,2025-05-02 15:00:00,PUC,2
Reunião TCC,2025-05-05 11:30:00,2025-05-05 12:00:00,PUC,0.5
MAT4162 - Cálculo II,2025-05-05 13:00:00,2025-05-05 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-05-05 15:00:00,2025-05-05 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-05-06 11:00:00,2025-05-06 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-05-06 13:00:00,2025-05-06 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-05-06 15:00:00,2025-05-06 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-05-07 13:00:00,2025-05-07 15:00:00,PUC,2
INF1410 - Gerenc Proj Inf,2025-05-07 15:00:00,2025-05-07 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-05-08 11:00:00,2025-05-08 13:00:00,PUC,2
ADM1019 - Intr. Finanças,2025-05-08 13:00:00,2025-05-08 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-05-08 15:00:00,2025-05-08 17:00:00,PUC,2
INF1314 - Startup IA,2025-05-09 13:00:00,2025-05-09 15:00:00,PUC,2
MAT4162 - Cálculo II,2025-05-12 13:00:00,2025-05-12 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-05-13 15:00:00,2025-05-13 17:00:00,PUC,2
INF1608 - Análise Numérica,2025-05-15 11:00:00,2025-05-15 13:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-05-15 15:00:00,2025-05-15 17:00:00,PUC,2
INF1314 - Startup IA,2025-05-16 13:00:00,2025-05-16 15:00:00,PUC,2
MAT4162 - Cálculo II,2025-05-19 13:00:00,2025-05-19 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-05-20 15:00:00,2025-05-20 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-05-21 13:00:00,2025-05-21 15:00:00,PUC,2
INF1608 - Análise Numérica,2025-05-22 11:00:00,2025-05-22 13:00:00,PUC,2
INF1314 - Startup IA,2025-05-23 13:00:00,2025-05-23 15:00:00,PUC,2
MAT4162 - Cálculo II,2025-05-26 13:00:00,2025-05-26 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-05-27 15:00:00,2025-05-27 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-05-28 13:00:00,2025-05-28 15:00:00,PUC,2
INF1608 - Análise Numérica,2025-05-29 11:00:00,2025-05-29 13:00:00,PUC,2
INF1314 - Startup IA,2025-05-30 13:00:00,2025-05-30 15:00:00,PUC,2
MAT4162 - Cálculo II,2025-06-02 13:00:00,2025-06-02 15:00:00,PUC,2
Devs no Pilotis,2025-06-03 11:00:00,2025-06-03 15:00:00,PUC,4
INF1629 - P. Eng. de Software,2025-06-03 15:00:00,2025-06-03 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-06-04 13:00:00,2025-06-04 15:00:00,PUC,2
INF1608 - Análise Numérica,2025-06-05 11:00:00,2025-06-05 13:00:00,PUC,2
INF1314 - Startup IA,2025-06-06 13:00:00,2025-06-06 15:00:00,PUC,2
MAT4162 - Cálculo II,2025-06-09 13:00:00,2025-06-09 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-06-10 15:00:00,2025-06-10 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-06-11 13:00:00,2025-06-11 15:00:00,PUC,2
INF1608 - Análise Numérica,2025-06-12 11:00:00,2025-06-12 13:00:00,PUC,2
INF1314 - Startup IA,2025-06-13 13:00:00,2025-06-13 15:00:00,PUC,2
MAT4162 - Cálculo II,2025-06-16 13:00:00,2025-06-16 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-06-17 15:00:00,2025-06-17 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-06-18 13:00:00,2025-06-18 15:00:00,PUC,2
INF1608 - Análise Numérica,2025-06-19 11:00:00,2025-06-19 13:00:00,PUC,2
INF1314 - Startup IA,2025-06-20 13:00:00,2025-06-20 15:00:00,PUC,2
MAT4162 - Cálculo II,2025-06-23 13:00:00,2025-06-23 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-06-24 15:00:00,2025-06-24 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-06-25 13:00:00,2025-06-25 15:00:00,PUC,2
INF1608 - Análise Numérica,2025-06-26 11:00:00,2025-06-26 13:00:00,PUC,2
INF1314 - Startup IA,2025-06-27 13:00:00,2025-06-27 15:00:00,PUC,2
MAT4162 - Cálculo II,2025-06-30 13:00:00,2025-06-30 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-07-01 15:00:00,2025-07-01 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-07-02 13:00:00,2025-07-02 15:00:00,PUC,2
INF1608 - Análise Numérica,2025-07-03 11:00:00,2025-07-03 13:00:00,PUC,2
INF1314 - Startup IA,2025-07-04 13:00:00,2025-07-04 15:00:00,PUC,2
MAT4162 - Cálculo II,2025-07-07 13:00:00,2025-07-07 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-07-08 15:00:00,2025-07-08 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-07-09 13:00:00,2025-07-09 15:00:00,PUC,2
INF1608 - Análise Numérica,2025-07-10 11:00:00,2025-07-10 13:00:00,PUC,2
INF1314 - Startup IA,2025-07-11 13:00:00,2025-07-11 15:00:00,PUC,2
MAT4162 - Cálculo II,2025-07-14 13:00:00,2025-07-14 15:00:00,PUC,2
INF1629 - P. Eng. de Software,2025-07-15 15:00:00,2025-07-15 17:00:00,PUC,2
MAT4162 - Cálculo II,2025-07-16 13:00:00,2025-07-16 15:00:00,PUC,2
INF1608 - Análise Numérica,2025-07-17 11:00:00,2025-07-17 13:00:00,PUC,2
INF1314 - Startup IA,2025-07-18 13:00:00,2025-07-18 15:00:00,PUC,2
⏱ 1:51,2023-04-26 00:00:00,2023-04-27 00:00:00,RescueTime,24
⏱ 6:35,2023-04-27 00:00:00,2023-04-28 00:00:00,RescueTime,24
⏱ 7:12,2023-04-28 00:00:00,2023-04-29 00:00:00,RescueTime,24
⏱ 0:57,2023-04-29 00:00:00,2023-04-30 00:00:00,RescueTime,24
⏱ 1:14,2023-04-30 00:00:00,2023-05-01 00:00:00,RescueTime,24
⏱ 3:33,2023-05-01 00:00:00,2023-05-02 00:00:00,RescueTime,24
⏱ 6:55,2023-05-02 00:00:00,2023-05-03 00:00:00,RescueTime,24
⏱ 4:30,2023-05-03 00:00:00,2023-05-04 00:00:00,RescueTime,24
⏱ 6:31,2023-05-04 00:00:00,2023-05-05 00:00:00,RescueTime,24
⏱ 7:45,2023-05-05 00:00:00,2023-05-06 00:00:00,RescueTime,24
⏱ 6:23,2023-05-06 00:00:00,2023-05-07 00:00:00,RescueTime,24
⏱ 9:05 🗓 0:18,2023-05-07 00:00:00,2023-05-08 00:00:00,RescueTime,24
⏱ 4:51,2023-05-08 00:00:00,2023-05-09 00:00:00,RescueTime,24
⏱ 3:09,2023-05-09 00:00:00,2023-05-10 00:00:00,RescueTime,24
⏱ 5:47,2023-05-10 00:00:00,2023-05-11 00:00:00,RescueTime,24
⏱ 4:27,2023-05-11 00:00:00,2023-05-12 00:00:00,RescueTime,24
⏱ 5:03,2023-05-12 00:00:00,2023-05-13 00:00:00,RescueTime,24
⏱ 2:01,2023-05-13 00:00:00,2023-05-14 00:00:00,RescueTime,24
⏱ 4:27,2023-05-14 00:00:00,2023-05-15 00:00:00,RescueTime,24
⏱ 5:49,2023-05-15 00:00:00,2023-05-16 00:00:00,RescueTime,24
⏱ 3:27,2023-05-16 00:00:00,2023-05-17 00:00:00,RescueTime,24
⏱ 8:02,2023-05-17 00:00:00,2023-05-18 00:00:00,RescueTime,24
⏱ 6:01,2023-05-18 00:00:00,2023-05-19 00:00:00,RescueTime,24
⏱ 8:22,2023-05-19 00:00:00,2023-05-20 00:00:00,RescueTime,24
⏱ 12:34,2023-05-20 00:00:00,2023-05-21 00:00:00,RescueTime,24
⏱ 7:02 🗓 0:14,2023-05-21 00:00:00,2023-05-22 00:00:00,RescueTime,24
⏱ 7:05 🗓 0:36,2023-05-22 00:00:00,2023-05-23 00:00:00,RescueTime,24
⏱ 3:56,2023-05-23 00:00:00,2023-05-24 00:00:00,RescueTime,24
⏱ 4:18,2023-05-24 00:00:00,2023-05-25 00:00:00,RescueTime,24
⏱ 8:31,2023-05-25 00:00:00,2023-05-26 00:00:00,RescueTime,24
⏱ 6:15,2023-05-26 00:00:00,2023-05-27 00:00:00,RescueTime,24
⏱ 4:50,2023-05-27 00:00:00,2023-05-28 00:00:00,RescueTime,24
⏱ 7:44,2023-05-28 00:00:00,2023-05-29 00:00:00,RescueTime,24
⏱ 7:51 🗓 0:15,2023-05-29 00:00:00,2023-05-30 00:00:00,RescueTime,24
⏱ 3:24,2023-05-30 00:00:00,2023-05-31 00:00:00,RescueTime,24
⏱ 2:31,2023-05-31 00:00:00,2023-06-01 00:00:00,RescueTime,24
⏱ 1:44,2023-06-01 00:00:00,2023-06-02 00:00:00,RescueTime,24
⏱ 3:11,2023-06-02 00:00:00,2023-06-03 00:00:00,RescueTime,24
⏱ 0:32,2023-06-03 00:00:00,2023-06-04 00:00:00,RescueTime,24
⏱ 0:03,2023-06-04 00:00:00,2023-06-05 00:00:00,RescueTime,24
⏱ 2:13,2023-06-05 00:00:00,2023-06-06 00:00:00,RescueTime,24
⏱ 3:38,2023-06-07 00:00:00,2023-06-08 00:00:00,RescueTime,24
⏱ 2:41,2023-06-08 00:00:00,2023-06-09 00:00:00,RescueTime,24
⏱ 3:08,2023-06-10 00:00:00,2023-06-11 00:00:00,RescueTime,24
⏱ 1:48,2023-06-11 00:00:00,2023-06-12 00:00:00,RescueTime,24
Deep Work,2025-03-11 07:30:00,2025-03-11 08:30:00,Rotina,1
Deep Work,2025-03-11 08:30:00,2025-03-11 10:00:00,Rotina,1.5
Deep Work,2025-03-12 08:30:00,2025-03-12 12:00:00,Rotina,3.5
Deep Work,2025-03-12 09:00:00,2025-03-12 12:00:00,Rotina,3
Deep Work,2025-03-13 08:30:00,2025-03-13 10:00:00,Rotina,1.5
Deep Work,2025-03-14 08:30:00,2025-03-14 12:00:00,Rotina,3.5
Deep Work,2025-03-17 08:30:00,2025-03-17 12:00:00,Rotina,3.5
Deep Work,2025-03-18 08:30:00,2025-03-18 10:00:00,Rotina,1.5
Deep Work,2025-03-19 08:30:00,2025-03-19 12:00:00,Rotina,3.5
Deep Work,2025-03-20 08:30:00,2025-03-20 10:00:00,Rotina,1.5
Deep Work,2025-03-21 08:30:00,2025-03-21 12:00:00,Rotina,3.5
Deep Work,2025-03-24 08:30:00,2025-03-24 12:00:00,Rotina,3.5
Deep Work,2025-03-25 08:30:00,2025-03-25 10:00:00,Rotina,1.5
Deep Work,2025-03-26 08:30:00,2025-03-26 12:00:00,Rotina,3.5
Deep Work,2025-03-27 08:30:00,2025-03-27 10:00:00,Rotina,1.5
Deep Work,2025-03-28 08:30:00,2025-03-28 12:00:00,Rotina,3.5
Deep Work,2025-03-31 08:30:00,2025-03-31 12:00:00,Rotina,3.5
Deep Work,2025-04-01 08:30:00,2025-04-01 10:00:00,Rotina,1.5
Deep Work,2025-04-02 08:30:00,2025-04-02 12:00:00,Rotina,3.5
Deep Work,2025-04-03 08:30:00,2025-04-03 10:00:00,Rotina,1.5
Deep Work,2025-04-04 08:30:00,2025-04-04 12:00:00,Rotina,3.5
Deep Work,2025-04-07 08:30:00,2025-04-07 12:00:00,Rotina,3.5
Deep Work,2025-04-08 08:30:00,2025-04-08 10:00:00,Rotina,1.5
Deep Work,2025-04-09 08:30:00,2025-04-09 12:00:00,Rotina,3.5
Deep Work,2025-04-10 08:30:00,2025-04-10 10:00:00,Rotina,1.5
Deep Work,2025-04-11 08:30:00,2025-04-11 12:00:00,Rotina,3.5
Deep Work,2025-04-14 08:30:00,2025-04-14 12:00:00,Rotina,3.5
Deep Work,2025-04-15 08:30:00,2025-04-15 10:00:00,Rotina,1.5
Deep Work,2025-04-16 08:30:00,2025-04-16 12:00:00,Rotina,3.5
Deep Work,2025-04-17 08:30:00,2025-04-17 10:00:00,Rotina,1.5
Deep Work,2025-04-18 08:30:00,2025-04-18 12:00:00,Rotina,3.5
Deep Work,2025-04-21 08:30:00,2025-04-21 12:00:00,Rotina,3.5
Deep Work,2025-04-22 08:30:00,2025-04-22 10:00:00,Rotina,1.5
Deep Work,2025-04-23 08:30:00,2025-04-23 12:00:00,Rotina,3.5
Deep Work,2025-04-24 08:30:00,2025-04-24 10:00:00,Rotina,1.5
Deep Work,2025-04-25 08:30:00,2025-04-25 12:00:00,Rotina,3.5
Deep Work,2025-04-28 08:30:00,2025-04-28 12:00:00,Rotina,3.5
Deep Work,2025-04-29 08:30:00,2025-04-29 10:00:00,Rotina,1.5
Deep Work,2025-04-30 08:30:00,2025-04-30 12:00:00,Rotina,3.5
Deep Work,2025-05-01 08:30:00,2025-05-01 10:00:00,Rotina,1.5
Deep Work,2025-05-02 08:30:00,2025-05-02 12:00:00,Rotina,3.5
Deep Work,2025-05-05 08:30:00,2025-05-05 12:00:00,Rotina,3.5
Deep Work,2025-05-06 08:30:00,2025-05-06 10:00:00,Rotina,1.5
Deep Work,2025-05-07 08:30:00,2025-05-07 12:00:00,Rotina,3.5
Deep Work,2025-05-08 08:30:00,2025-05-08 10:00:00,Rotina,1.5
Deep Work,2025-05-09 08:30:00,2025-05-09 12:00:00,Rotina,3.5
Ingresso Harry,2022-01-26 09:45:00,2022-01-26 11:00:00,Social,1.25
Niver Gabi,2022-02-04 20:00:00,2022-02-05 00:00:00,Social,4
Nover Sofia K,2022-02-05 20:00:00,2022-02-06 00:00:00,Social,4
Thor,2022-02-11 22:00:00,2022-02-11 22:50:00,Social,0.83333333333333
The Avengers,2022-02-13 20:00:00,2022-02-13 21:00:00,Social,1
Rafael Portugal,2022-02-20 19:00:00,2022-02-20 21:00:00,Social,2
Niver Giovanna Lopes,2022-03-05 20:30:00,2022-03-05 22:30:00,Social,2
Churrasclérigos,2022-03-06 13:00:00,2022-03-06 23:00:00,Social,10
Almoço Vó,2022-03-26 14:00:00,2022-03-26 16:45:00,Social,2.75
Santa Sexta,2022-04-01 22:00:00,2022-04-02 06:00:00,Social,8
Almoço Vó,2022-05-14 13:00:00,2022-05-14 16:00:00,Social,3
Niver Gi Fortes,2022-07-16 21:00:00,2022-07-16 23:55:00,Social,2.9166666666667
Casamento,2022-07-30 20:00:00,2022-07-31 00:00:00,Social,4
Rock In Rio,2022-09-10 14:00:00,2022-09-11 03:00:00,Social,13
Niver Amanda,2022-09-17 20:00:00,2022-09-18 00:00:00,Social,4
Niver Luana Maia,2022-09-24 19:00:00,2022-09-25 00:00:00,Social,5
Niver Lara,2022-10-01 20:00:00,2022-10-02 01:00:00,Social,5
Niver Mãe,2022-11-12 00:00:00,2022-11-16 00:00:00,Social,96
Ballet Marina,2022-11-27 14:00:00,2022-11-27 15:00:00,Social,1
HARRY STYLES - LOVE ON TOUR - RIO DE JANEIRO,2022-12-08 21:45:00,2022-12-08 22:45:00,Social,1
Almoço Vó,2022-12-17 13:00:00,2022-12-17 16:00:00,Social,3
Pulo Big Jump,2023-01-07 16:00:00,2023-01-07 17:00:00,Social,1
Resenha Felipe,2023-01-13 18:00:00,2023-01-13 23:55:00,Social,5.9166666666667
Niver Isabella,2023-03-11 13:00:00,2023-03-11 21:00:00,Social,8
Festa Niver,2023-04-21 20:00:00,2023-04-22 02:00:00,Social,6
Niver Felipe,2023-05-07 12:45:00,2023-05-07 18:15:00,Social,5.5
Niver Laura,2023-05-13 19:00:00,2023-05-14 00:00:00,Social,5
Niver Aninha,2023-05-27 12:00:00,2023-05-27 13:00:00,Social,1
Niver Rapha,2023-05-27 13:30:00,2023-05-27 18:00:00,Social,4.5
Itaipava,2023-06-08 00:00:00,2023-06-11 00:00:00,Social,72
Ballet Marina,2023-07-01 12:30:00,2023-07-01 13:30:00,Social,1
Prime Day,2023-07-11 00:00:00,2023-07-13 00:00:00,Social,48
Niver Julia,2023-07-14 19:30:00,2023-07-14 22:00:00,Social,2.5
Niver Carol Benchimol,2023-08-04 20:00:00,2023-08-04 23:00:00,Social,3
Festa Duda Castro,2023-08-12 16:00:00,2023-08-13 00:15:00,Social,8.25
Churras Marcos,2023-09-03 14:00:00,2023-09-03 19:00:00,Social,5
Festa Re,2023-09-06 21:00:00,2023-09-07 01:00:00,Social,4
Viagem Secretário,2023-10-27 00:00:00,2023-10-29 00:00:00,Social,48
Os Barbixas,2023-11-23 21:00:00,2023-11-23 23:00:00,Social,2
