SUMMARY,DTSTART,DTEND,CALENDAR,DURATION,CREATED,TITLE
inf1022 - analisadores lexicos e sintaticos,2024-11-11 11:00:00,2024-11-11 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
inf1036 - probabilidade computacional,2024-11-12 09:00:00,2024-11-12 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
inf1350 - programacao de sistemas reativos,2024-11-12 13:00:00,2024-11-12 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
inf1721 - analise de algoritmos,2024-11-13 09:00:00,2024-11-13 11:00:00,PUC,2.0,2024-08-12 09:41:00,Attend inf1721 - Algorithms Analysis class
inf1022 - analisadores lexicos e sintaticos,2024-11-13 11:00:00,2024-11-13 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
inf1036 - probabilidade computacional,2024-11-14 09:00:00,2024-11-14 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
inf1350 - programacao de sistemas reativos,2024-11-14 13:00:00,2024-11-14 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
inf1721 - analise de algoritmos,2024-11-18 09:00:00,2024-11-18 11:00:00,PUC,2.0,2024-08-12 09:41:00,Attend inf1721 - Algorithms Analysis class
inf1022 - analisadores lexicos e sintaticos,2024-11-18 11:00:00,2024-11-18 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
inf1036 - probabilidade computacional,2024-11-19 09:00:00,2024-11-19 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
inf1350 - programacao de sistemas reativos,2024-11-19 13:00:00,2024-11-19 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
inf1721 - analise de algoritmos,2024-11-20 09:00:00,2024-11-20 11:00:00,PUC,2.0,2024-08-12 09:41:00,Attend inf1721 - Algorithms Analysis class
inf1022 - analisadores lexicos e sintaticos,2024-11-20 11:00:00,2024-11-20 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
inf1036 - probabilidade computacional,2024-11-21 09:00:00,2024-11-21 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
inf1350 - programacao de sistemas reativos,2024-11-21 13:00:00,2024-11-21 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
inf1022 - analisadores lexicos e sintaticos,2024-11-25 11:00:00,2024-11-25 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
inf1036 - probabilidade computacional,2024-11-26 09:00:00,2024-11-26 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
inf1350 - programacao de sistemas reativos,2024-11-26 13:00:00,2024-11-26 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
inf1022 - analisadores lexicos e sintaticos,2024-11-27 11:00:00,2024-11-27 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
inf1036 - probabilidade computacional,2024-11-28 09:00:00,2024-11-28 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
inf1350 - programacao de sistemas reativos,2024-11-28 13:00:00,2024-11-28 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
inf1350 - programacao de sistemas reativos,2024-12-03 13:00:00,2024-12-03 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
inf1350 - programacao de sistemas reativos,2024-12-05 13:00:00,2024-12-05 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
matricula puc,2025-01-21 08:00:00,2025-01-21 10:00:00,PUC,2.0,2025-01-20 23:21:00,Enroll at PUC
conversa tcc felipe gameleira,2025-02-25 10:30:00,2025-02-25 11:00:00,PUC,0.5,2025-02-21 14:21:00,Discuss the Thesis with advisor
mat4162 - calculo ii,2025-03-10 13:00:00,2025-03-10 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
inf1410 - gerencia de projetos de informatica,2025-03-10 15:00:00,2025-03-10 17:00:00,PUC,2.0,2025-03-08 14:40:00,Attend INF1410 - IT Project Management class
inf1608 - analise numerica,2025-03-11 11:00:00,2025-03-11 13:00:00,PUC,2.0,2025-03-08 14:41:00,Attend INF1608 - Numerical Analysis class
adm1019 - introducao a finanças,2025-03-11 13:00:00,2025-03-11 15:00:00,PUC,2.0,2025-03-08 14:45:00,Attend ADM1019 - Introduction to Finance class
inf1629 - principios de engenharia de software,2025-03-11 15:00:00,2025-03-11 17:00:00,PUC,2.0,2025-03-08 14:48:00,Attend INF1629 - Software Engineering Principles class
mat4162 - calculo ii,2025-03-12 13:00:00,2025-03-12 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
inf1410 - gerencia de projetos de informatica,2025-03-12 15:00:00,2025-03-12 17:00:00,PUC,2.0,2025-03-12 14:45:00,Attend INF1410 - IT Project Management class
inf1608 - analise numerica,2025-03-13 11:00:00,2025-03-13 13:00:00,PUC,2.0,2025-03-08 14:41:00,Attend INF1608 - Numerical Analysis class
adm1019 - introducao a finanças,2025-03-13 13:00:00,2025-03-13 15:00:00,PUC,2.0,2025-03-08 14:45:00,Attend ADM1019 - Introduction to Finance class
inf1629 - principios de engenharia de software,2025-03-13 15:00:00,2025-03-13 17:00:00,PUC,2.0,2025-03-08 14:48:00,Attend INF1629 - Software Engineering Principles class
conversa tcc felipe gameleira,2025-03-14 11:00:00,2025-03-14 11:30:00,PUC,0.5,2025-03-12 10:13:00,Discuss the Thesis with advisor
inf1314 - gerando startup com inteligencia artificial,2025-03-14 13:00:00,2025-03-14 15:00:00,PUC,2.0,2025-03-11 16:10:00,Attend INF1314 class - Generating Startup with Artificial Intelligence
mat4162 - calculo ii,2025-03-17 13:00:00,2025-03-17 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
mat4162 - calculo ii,2025-03-17 13:00:00,2025-03-17 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
inf1410 - gerencia de projetos de informatica,2025-03-17 15:00:00,2025-03-17 17:00:00,PUC,2.0,2025-03-12 14:45:00,Attend INF1410 - IT Project Management class
inf1608 - analise numerica,2025-03-18 11:00:00,2025-03-18 13:00:00,PUC,2.0,2025-03-08 14:41:00,Attend INF1608 - Numerical Analysis class
adm1019 - introducao a finanças,2025-03-18 13:00:00,2025-03-18 15:00:00,PUC,2.0,2025-03-08 14:45:00,Attend ADM1019 - Introduction to Finance class
inf1629 - principios de engenharia de software,2025-03-18 15:00:00,2025-03-18 17:00:00,PUC,2.0,2025-03-08 14:48:00,Attend INF1629 - Software Engineering Principles class
mat4162 - calculo ii,2025-03-19 13:00:00,2025-03-19 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
inf1410 - gerencia de projetos de informatica,2025-03-19 15:00:00,2025-03-19 17:00:00,PUC,2.0,2025-03-12 14:45:00,Attend INF1410 - IT Project Management class
inf1608 - analise numerica,2025-03-20 11:00:00,2025-03-20 13:00:00,PUC,2.0,2025-03-08 14:41:00,Attend INF1608 - Numerical Analysis class
adm1019 - introducao a finanças,2025-03-20 13:00:00,2025-03-20 15:00:00,PUC,2.0,2025-03-08 14:45:00,Attend ADM1019 - Introduction to Finance class
inf1629 - principios de engenharia de software,2025-03-20 15:00:00,2025-03-20 17:00:00,PUC,2.0,2025-03-08 14:48:00,Attend INF1629 - Software Engineering Principles class
inf1314 - gerando startup com inteligencia artificial,2025-03-21 13:00:00,2025-03-21 15:00:00,PUC,2.0,2025-03-11 16:10:00,Attend INF1314 class - Generating Startup with Artificial Intelligence
reuniao tcc,2025-03-24 11:30:00,2025-03-24 12:00:00,PUC,0.5,2025-03-24 00:12:00,Have a thesis meeting
reuniao tcc,2025-03-24 12:30:00,2025-03-24 13:00:00,PUC,0.5,2025-03-24 00:12:00,Have a thesis meeting
mat4162 - calculo ii,2025-03-24 13:00:00,2025-03-24 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
inf1410 - gerencia de projetos de informatica,2025-03-24 15:00:00,2025-03-24 17:00:00,PUC,2.0,2025-03-12 14:45:00,Attend INF1410 - IT Project Management class
inf1608 - analise numerica,2025-03-25 11:00:00,2025-03-25 13:00:00,PUC,2.0,2025-03-08 14:41:00,Attend INF1608 - Numerical Analysis class
adm1019 - introducao a finanças,2025-03-25 13:00:00,2025-03-25 15:00:00,PUC,2.0,2025-03-08 14:45:00,Attend ADM1019 - Introduction to Finance class
inf1629 - principios de engenharia de software,2025-03-25 15:00:00,2025-03-25 17:00:00,PUC,2.0,2025-03-08 14:48:00,Attend INF1629 - Software Engineering Principles class
mat4162 - calculo ii,2025-03-26 13:00:00,2025-03-26 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
inf1410 - gerencia de projetos de informatica,2025-03-26 15:00:00,2025-03-26 17:00:00,PUC,2.0,2025-03-12 14:45:00,Attend INF1410 - IT Project Management class
inf1608 - analise numerica,2025-03-27 11:00:00,2025-03-27 13:00:00,PUC,2.0,2025-03-08 14:41:00,Attend INF1608 - Numerical Analysis class
adm1019 - introducao a finanças,2025-03-27 13:00:00,2025-03-27 15:00:00,PUC,2.0,2025-03-08 14:45:00,Attend ADM1019 - Introduction to Finance class
inf1629 - principios de engenharia de software,2025-03-27 15:00:00,2025-03-27 17:00:00,PUC,2.0,2025-03-08 14:48:00,Attend INF1629 - Software Engineering Principles class
inf1314 - gerando startup com inteligencia artificial,2025-03-28 13:00:00,2025-03-28 15:00:00,PUC,2.0,2025-03-11 16:10:00,Attend INF1314 class - Generating Startup with Artificial Intelligence
reuniao tcc,2025-03-31 11:30:00,2025-03-31 12:00:00,PUC,0.5,2025-03-30 21:19:00,Have a thesis meeting
mat4162 - calculo ii,2025-03-31 13:00:00,2025-03-31 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
inf1410 - gerencia de projetos de informatica,2025-03-31 15:00:00,2025-03-31 17:00:00,PUC,2.0,2025-03-12 14:45:00,Attend INF1410 - IT Project Management class
inf1608 - analise numerica,2025-04-01 11:00:00,2025-04-01 13:00:00,PUC,2.0,2025-03-08 14:41:00,Attend INF1608 - Numerical Analysis class
adm1019 - introducao a finanças,2025-04-01 13:00:00,2025-04-01 15:00:00,PUC,2.0,2025-03-08 14:45:00,Attend ADM1019 - Introduction to Finance class
inf1629 - principios de engenharia de software,2025-04-01 15:00:00,2025-04-01 17:00:00,PUC,2.0,2025-03-08 14:48:00,Attend INF1629 - Software Engineering Principles class
mat4162 - calculo ii,2025-04-02 13:00:00,2025-04-02 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
inf1410 - gerencia de projetos de informatica,2025-04-02 15:00:00,2025-04-02 17:00:00,PUC,2.0,2025-03-12 14:45:00,Attend INF1410 - IT Project Management class
inf1608 - analise numerica,2025-04-03 11:00:00,2025-04-03 13:00:00,PUC,2.0,2025-03-08 14:41:00,Attend INF1608 - Numerical Analysis class
adm1019 - introducao a finanças,2025-04-03 13:00:00,2025-04-03 15:00:00,PUC,2.0,2025-03-08 14:45:00,Attend ADM1019 - Introduction to Finance class
inf1629 - principios de engenharia de software,2025-04-03 15:00:00,2025-04-03 17:00:00,PUC,2.0,2025-03-08 14:48:00,Attend INF1629 - Software Engineering Principles class
teste calculo ii,2025-04-03 17:00:00,2025-04-03 19:00:00,PUC,2.0,2025-03-30 21:23:00,Take Calculus II test
inf1314 - gerando startup com inteligencia artificial,2025-04-04 13:00:00,2025-04-04 15:00:00,PUC,2.0,2025-03-11 16:10:00,Attend INF1314 class - Generating Startup with Artificial Intelligence
reuniao tcc,2025-04-07 11:30:00,2025-04-07 12:00:00,PUC,0.5,2025-03-30 21:19:00,Have a thesis meeting
reuniao tcc,2025-04-07 11:30:00,2025-04-07 12:00:00,PUC,0.5,2025-03-30 21:19:00,Have a thesis meeting
mat4162 - calculo ii,2025-04-07 13:00:00,2025-04-07 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
inf1410 - gerencia de projetos de informatica,2025-04-07 15:00:00,2025-04-07 17:00:00,PUC,2.0,2025-03-12 14:45:00,Attend INF1410 - IT Project Management class
inf1608 - analise numerica,2025-04-08 11:00:00,2025-04-08 13:00:00,PUC,2.0,2025-03-08 14:41:00,Attend INF1608 - Numerical Analysis class
adm1019 - introducao a finanças,2025-04-08 13:00:00,2025-04-08 15:00:00,PUC,2.0,2025-03-08 14:45:00,Attend ADM1019 - Introduction to Finance class
inf1629 - principios de engenharia de software,2025-04-08 15:00:00,2025-04-08 17:00:00,PUC,2.0,2025-03-08 14:48:00,Attend INF1629 - Software Engineering Principles class
mat4162 - calculo ii,2025-04-09 13:00:00,2025-04-09 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
inf1410 - gerencia de projetos de informatica,2025-04-09 15:00:00,2025-04-09 17:00:00,PUC,2.0,2025-03-12 14:45:00,Attend INF1410 - IT Project Management class
inf1608 - analise numerica,2025-04-10 11:00:00,2025-04-10 13:00:00,PUC,2.0,2025-03-08 14:41:00,Attend INF1608 - Numerical Analysis class
adm1019 - introducao a finanças,2025-04-10 13:00:00,2025-04-10 15:00:00,PUC,2.0,2025-03-08 14:45:00,Attend ADM1019 - Introduction to Finance class
inf1629 - principios de engenharia de software,2025-04-10 15:00:00,2025-04-10 17:00:00,PUC,2.0,2025-03-08 14:48:00,Attend INF1629 - Software Engineering Principles class
inf1314 - gerando startup com inteligencia artificial,2025-04-11 13:00:00,2025-04-11 15:00:00,PUC,2.0,2025-03-11 16:10:00,Attend INF1314 class - Generating Startup with Artificial Intelligence
reuniao tcc,2025-04-14 11:30:00,2025-04-14 12:00:00,PUC,0.5,2025-03-30 21:19:00,Have a thesis meeting
mat4162 - calculo ii,2025-04-14 13:00:00,2025-04-14 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
inf1410 - gerencia de projetos de informatica,2025-04-14 15:00:00,2025-04-14 17:00:00,PUC,2.0,2025-03-12 14:45:00,Attend INF1410 - IT Project Management class
inf1608 - analise numerica,2025-04-15 11:00:00,2025-04-15 13:00:00,PUC,2.0,2025-03-08 14:41:00,Attend INF1608 - Numerical Analysis class
adm1019 - introducao a finanças,2025-04-15 13:00:00,2025-04-15 15:00:00,PUC,2.0,2025-03-08 14:45:00,Attend ADM1019 - Introduction to Finance class
inf1629 - principios de engenharia de software,2025-04-15 15:00:00,2025-04-15 17:00:00,PUC,2.0,2025-03-08 14:48:00,Attend INF1629 - Software Engineering Principles class
mat4162 - calculo ii,2025-04-16 13:00:00,2025-04-16 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
inf1410 - gerencia de projetos de informatica,2025-04-16 15:00:00,2025-04-16 17:00:00,PUC,2.0,2025-03-12 14:45:00,Attend INF1410 - IT Project Management class
inf1608 - analise numerica,2025-04-17 11:00:00,2025-04-17 13:00:00,PUC,2.0,2025-03-08 14:41:00,Attend INF1608 - Numerical Analysis class
adm1019 - introducao a finanças,2025-04-17 13:00:00,2025-04-17 15:00:00,PUC,2.0,2025-03-08 14:45:00,Attend ADM1019 - Introduction to Finance class
inf1629 - principios de engenharia de software,2025-04-17 15:00:00,2025-04-17 17:00:00,PUC,2.0,2025-03-08 14:48:00,Attend INF1629 - Software Engineering Principles class
inf1314 - gerando startup com inteligencia artificial,2025-04-18 13:00:00,2025-04-18 15:00:00,PUC,2.0,2025-03-11 16:10:00,Attend INF1314 class - Generating Startup with Artificial Intelligence
reuniao tcc,2025-04-21 11:30:00,2025-04-21 12:00:00,PUC,0.5,2025-03-30 21:19:00,Have a thesis meeting
mat4162 - calculo ii,2025-04-21 13:00:00,2025-04-21 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
inf1410 - gerencia de projetos de informatica,2025-04-21 15:00:00,2025-04-21 17:00:00,PUC,2.0,2025-03-12 14:45:00,Attend INF1410 - IT Project Management class
inf1608 - analise numerica,2025-04-22 11:00:00,2025-04-22 13:00:00,PUC,2.0,2025-03-08 14:41:00,Attend INF1608 - Numerical Analysis class
adm1019 - introducao a finanças,2025-04-22 13:00:00,2025-04-22 15:00:00,PUC,2.0,2025-03-08 14:45:00,Attend ADM1019 - Introduction to Finance class
inf1629 - principios de engenharia de software,2025-04-22 15:00:00,2025-04-22 17:00:00,PUC,2.0,2025-03-08 14:48:00,Attend INF1629 - Software Engineering Principles class
mat4162 - calculo ii,2025-04-23 13:00:00,2025-04-23 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
inf1410 - gerencia de projetos de informatica,2025-04-23 15:00:00,2025-04-23 17:00:00,PUC,2.0,2025-03-12 14:45:00,Attend INF1410 - IT Project Management class
inf1608 - analise numerica,2025-04-24 11:00:00,2025-04-24 13:00:00,PUC,2.0,2025-03-08 14:41:00,Attend INF1608 - Numerical Analysis class
adm1019 - introducao a finanças,2025-04-24 13:00:00,2025-04-24 15:00:00,PUC,2.0,2025-03-08 14:45:00,Attend ADM1019 - Introduction to Finance class
inf1629 - principios de engenharia de software,2025-04-24 15:00:00,2025-04-24 17:00:00,PUC,2.0,2025-03-08 14:48:00,Attend INF1629 - Software Engineering Principles class
inf1314 - gerando startup com inteligencia artificial,2025-04-25 13:00:00,2025-04-25 15:00:00,PUC,2.0,2025-03-11 16:10:00,Attend INF1314 class - Generating Startup with Artificial Intelligence
reuniao tcc,2025-04-28 11:30:00,2025-04-28 12:00:00,PUC,0.5,2025-03-30 21:19:00,Have a thesis meeting
mat4162 - calculo ii,2025-04-28 13:00:00,2025-04-28 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
inf1410 - gerencia de projetos de informatica,2025-04-28 15:00:00,2025-04-28 17:00:00,PUC,2.0,2025-03-12 14:45:00,Attend INF1410 - IT Project Management class
inf1608 - analise numerica,2025-04-29 11:00:00,2025-04-29 13:00:00,PUC,2.0,2025-03-08 14:41:00,Attend INF1608 - Numerical Analysis class
adm1019 - introducao a finanças,2025-04-29 13:00:00,2025-04-29 15:00:00,PUC,2.0,2025-03-08 14:45:00,Attend ADM1019 - Introduction to Finance class
inf1629 - principios de engenharia de software,2025-04-29 15:00:00,2025-04-29 17:00:00,PUC,2.0,2025-03-08 14:48:00,Attend INF1629 - Software Engineering Principles class
mat4162 - calculo ii,2025-04-30 13:00:00,2025-04-30 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
inf1410 - gerencia de projetos de informatica,2025-04-30 15:00:00,2025-04-30 17:00:00,PUC,2.0,2025-03-12 14:45:00,Attend INF1410 - IT Project Management class
inf1608 - analise numerica,2025-05-01 11:00:00,2025-05-01 13:00:00,PUC,2.0,2025-03-08 14:41:00,Attend INF1608 - Numerical Analysis class
adm1019 - introducao a finanças,2025-05-01 13:00:00,2025-05-01 15:00:00,PUC,2.0,2025-03-08 14:45:00,Attend ADM1019 - Introduction to Finance class
inf1629 - principios de engenharia de software,2025-05-01 15:00:00,2025-05-01 17:00:00,PUC,2.0,2025-03-08 14:48:00,Attend INF1629 - Software Engineering Principles class
inf1314 - gerando startup com inteligencia artificial,2025-05-02 13:00:00,2025-05-02 15:00:00,PUC,2.0,2025-03-11 16:10:00,Attend INF1314 class - Generating Startup with Artificial Intelligence
reuniao tcc,2025-05-05 11:30:00,2025-05-05 12:00:00,PUC,0.5,2025-03-30 21:19:00,Have a thesis meeting
mat4162 - calculo ii,2025-05-05 13:00:00,2025-05-05 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
inf1410 - gerencia de projetos de informatica,2025-05-05 15:00:00,2025-05-05 17:00:00,PUC,2.0,2025-03-12 14:45:00,Attend INF1410 - IT Project Management class
inf1608 - analise numerica,2025-05-06 11:00:00,2025-05-06 13:00:00,PUC,2.0,2025-03-08 14:41:00,Attend INF1608 - Numerical Analysis class
adm1019 - introducao a finanças,2025-05-06 13:00:00,2025-05-06 15:00:00,PUC,2.0,2025-03-08 14:45:00,Attend ADM1019 - Introduction to Finance class
inf1629 - principios de engenharia de software,2025-05-06 15:00:00,2025-05-06 17:00:00,PUC,2.0,2025-03-08 14:48:00,Attend INF1629 - Software Engineering Principles class
mat4162 - calculo ii,2025-05-07 13:00:00,2025-05-07 15:00:00,PUC,2.0,2025-03-08 14:37:00,Attend MAT4162 - Calculus 2 class
